route,stop,hour,crowd_level
Supravat,Malibagh,11,MEDIUM
Supravat,Malibagh,11,MEDIUM
Supravat,Malibagh,11,MEDIUM
Supravat,Malibagh,11,MEDIUM
Supravat,Malibagh,12,MEDIUM
Supravat,Malibagh,12,MEDIUM
Supravat,Malibagh,12,MEDIUM
Supravat,Malibagh,12,MEDIUM
Supravat,Malibagh,12,MEDIUM
Supravat,Malibagh,13,MEDIUM
Supravat,Malibagh,13,MEDIUM
Supravat,Malibagh,13,MEDIUM
Supravat,Malibagh,13,MEDIUM
Supravat,Malibagh,13,MEDIUM
Supravat,Malibagh,14,MEDIUM
Supravat,Malibagh,14,MEDIUM
Supravat,Malibagh,14,MEDIUM
Supravat,Malibagh,14,MEDIUM
Supravat,Malibagh,14,MEDIUM
Supravat,Malibagh,15,MEDIUM
Supravat,Malibagh,15,MEDIUM
Supravat,Malibagh,15,MEDIUM
Supravat,Malibagh,15,MEDIUM
Supravat,Malibagh,15,MEDIUM
Supravat,Malibagh,16,MEDIUM
Supravat,Malibagh,16,MEDIUM
Supravat,Malibagh,16,MEDIUM
Supravat,Malibagh,16,MEDIUM
Supravat,Malibagh,16,MEDIUM
Supravat,Malibagh,17,HIGH
Supravat,Malibagh,17,HIGH
Supravat,Malibagh,17,HIGH
Supravat,Malibagh,17,HIGH
Supravat,Malibagh,17,HIGH
Supravat,Malibagh,18,HIGH
Supravat,Malibagh,18,HIGH
Supravat,Malibagh,18,HIGH
Supravat,Malibagh,18,HIGH
Supravat,Malibagh,18,HIGH
Supravat,Malibagh,19,HIGH
Supravat,Malibagh,19,HIGH
Supravat,Malibagh,19,HIGH
Supravat,Malibagh,19,HIGH
Supravat,Malibagh,19,HIGH
Supravat,Malibagh,20,HIGH
Supravat,Malibagh,20,HIGH
Supravat,Malibagh,20,HIGH
Supravat,Malibagh,20,HIGH
Supravat,Malibagh,20,HIGH
Supravat,Malibagh,21,LOW
Supravat,Malibagh,21,LOW
Supravat,Malibagh,21,LOW
Supravat,Malibagh,21,LOW
Supravat,Malibagh,21,MEDIUM
Supravat,Malibagh,22,LOW
Supravat,Malibagh,22,MEDIUM
Supravat,Malibagh,22,LOW
Supravat,Malibagh,22,LOW
Supravat,Malibagh,22,LOW
Supravat,Malibagh,23,LOW
Supravat,Malibagh,23,MEDIUM
Supravat,Malibagh,23,LOW
Supravat,Malibagh,23,LOW
Supravat,Malibagh,23,LOW
Supravat,Mouchak,6,LOW
Supravat,Mouchak,6,LOW
Supravat,Mouchak,6,LOW
Supravat,Mouchak,6,LOW
Supravat,Mouchak,6,MEDIUM
Supravat,Mouchak,7,HIGH
Supravat,Mouchak,7,HIGH
Supravat,Mouchak,7,HIGH
Supravat,Mouchak,7,HIGH
Supravat,Mouchak,7,HIGH
Supravat,Mouchak,8,HIGH
Supravat,Mouchak,8,HIGH
Supravat,Mouchak,8,HIGH
Supravat,Mouchak,8,HIGH
Supravat,Mouchak,8,HIGH
Supravat,Mouchak,9,HIGH
Supravat,Mouchak,9,HIGH
Supravat,Mouchak,9,HIGH
Supravat,Mouchak,9,HIGH
Supravat,Mouchak,9,HIGH
Supravat,Mouchak,10,HIGH
Supravat,Mouchak,10,HIGH
Supravat,Mouchak,10,HIGH
Supravat,Mouchak,10,HIGH
Supravat,Mouchak,10,HIGH
Supravat,Mouchak,11,MEDIUM
Supravat,Mouchak,11,MEDIUM
Supravat,Mouchak,11,MEDIUM
Supravat,Mouchak,11,MEDIUM
Supravat,Mouchak,11,MEDIUM
Supravat,Mouchak,12,MEDIUM
Supravat,Mouchak,12,MEDIUM
Supravat,Mouchak,12,MEDIUM
Supravat,Mouchak,12,MEDIUM
Supravat,Mouchak,12,MEDIUM
Supravat,Mouchak,13,MEDIUM
Supravat,Mouchak,13,MEDIUM
Supravat,Mouchak,13,MEDIUM
Supravat,Mouchak,13,MEDIUM
Supravat,Mouchak,13,MEDIUM
Supravat,Mouchak,14,MEDIUM
Supravat,Mouchak,14,MEDIUM
Supravat,Mouchak,14,MEDIUM
Supravat,Mouchak,14,MEDIUM
Supravat,Mouchak,14,MEDIUM
Supravat,Mouchak,15,MEDIUM
Supravat,Mouchak,15,MEDIUM
Supravat,Mouchak,15,MEDIUM
Supravat,Mouchak,15,MEDIUM
Supravat,Mouchak,15,MEDIUM
Supravat,Mouchak,16,MEDIUM
Supravat,Mouchak,16,MEDIUM
Supravat,Mouchak,16,MEDIUM
Supravat,Mouchak,16,MEDIUM
Supravat,Mouchak,16,MEDIUM
Supravat,Mouchak,17,HIGH
Supravat,Mouchak,17,HIGH
Supravat,Mouchak,17,HIGH
Supravat,Mouchak,17,HIGH
Supravat,Mouchak,17,HIGH
Supravat,Mouchak,18,HIGH
Supravat,Mouchak,18,HIGH
Supravat,Mouchak,18,HIGH
Supravat,Mouchak,18,HIGH
Supravat,Mouchak,18,HIGH
Supravat,Mouchak,19,HIGH
Supravat,Mouchak,19,HIGH
Supravat,Mouchak,19,HIGH
Supravat,Mouchak,19,HIGH
Supravat,Mouchak,19,HIGH
Supravat,Mouchak,20,HIGH
Supravat,Mouchak,20,HIGH
Supravat,Mouchak,20,HIGH
Supravat,Mouchak,20,HIGH
Supravat,Mouchak,20,HIGH
Supravat,Mouchak,21,LOW
Supravat,Mouchak,21,LOW
Supravat,Mouchak,21,LOW
Supravat,Mouchak,21,LOW
Supravat,Mouchak,21,LOW
Supravat,Mouchak,22,LOW
Supravat,Mouchak,22,MEDIUM
Supravat,Mouchak,22,LOW
Supravat,Mouchak,22,LOW
Supravat,Mouchak,22,LOW
Supravat,Mouchak,23,LOW
Supravat,Mouchak,23,MEDIUM
Supravat,Mouchak,23,LOW
Supravat,Mouchak,23,LOW
Supravat,Mouchak,23,LOW
Supravat,Paltan,6,LOW
Supravat,Paltan,6,LOW
Supravat,Paltan,6,LOW
Supravat,Paltan,6,LOW
Supravat,Paltan,6,LOW
Supravat,Paltan,7,HIGH
Supravat,Paltan,7,HIGH
Supravat,Paltan,7,HIGH
Supravat,Paltan,7,HIGH
Supravat,Paltan,7,HIGH
Supravat,Paltan,8,HIGH
Supravat,Paltan,8,HIGH
Supravat,Paltan,8,HIGH
Supravat,Paltan,8,HIGH
Supravat,Paltan,8,HIGH
Supravat,Paltan,9,HIGH
Supravat,Paltan,9,HIGH
Supravat,Paltan,9,HIGH
Supravat,Paltan,9,HIGH
Supravat,Paltan,9,HIGH
Supravat,Paltan,10,HIGH
Supravat,Paltan,10,HIGH
Supravat,Paltan,10,HIGH
Supravat,Paltan,10,HIGH
Supravat,Paltan,10,HIGH
Supravat,Paltan,11,MEDIUM
Supravat,Paltan,11,MEDIUM
Supravat,Paltan,11,MEDIUM
Supravat,Paltan,11,MEDIUM
Supravat,Paltan,11,MEDIUM
Supravat,Paltan,12,MEDIUM
Supravat,Paltan,12,MEDIUM
Supravat,Paltan,12,MEDIUM
Supravat,Paltan,12,MEDIUM
Supravat,Paltan,12,MEDIUM
Supravat,Paltan,13,MEDIUM
Supravat,Paltan,13,MEDIUM
Supravat,Paltan,13,MEDIUM
Supravat,Paltan,13,MEDIUM
Supravat,Paltan,13,MEDIUM
Supravat,Paltan,14,MEDIUM
Supravat,Paltan,14,MEDIUM
Supravat,Paltan,14,MEDIUM
Supravat,Paltan,14,MEDIUM
Supravat,Paltan,14,MEDIUM
Supravat,Paltan,15,MEDIUM
Supravat,Paltan,15,MEDIUM
Supravat,Paltan,15,MEDIUM
Supravat,Paltan,15,MEDIUM
Supravat,Paltan,15,MEDIUM
Supravat,Paltan,16,MEDIUM
Supravat,Paltan,16,MEDIUM
Supravat,Paltan,16,MEDIUM
Supravat,Paltan,16,MEDIUM
Supravat,Paltan,16,MEDIUM
Supravat,Paltan,17,HIGH
Supravat,Paltan,17,HIGH
Supravat,Paltan,17,HIGH
Supravat,Paltan,17,HIGH
Supravat,Paltan,17,HIGH
Supravat,Paltan,18,HIGH
Supravat,Paltan,18,HIGH
Supravat,Paltan,18,HIGH
Supravat,Paltan,18,HIGH
Supravat,Paltan,18,HIGH
Supravat,Paltan,19,HIGH
Supravat,Paltan,19,HIGH
Supravat,Paltan,19,HIGH
Supravat,Paltan,19,HIGH
Supravat,Paltan,19,HIGH
Supravat,Paltan,20,HIGH
Supravat,Paltan,20,HIGH
Supravat,Paltan,20,HIGH
Supravat,Paltan,20,HIGH
Supravat,Paltan,20,HIGH
Supravat,Paltan,21,LOW
Supravat,Paltan,21,LOW
Supravat,Paltan,21,LOW
Supravat,Paltan,21,LOW
Supravat,Paltan,21,LOW
Supravat,Paltan,22,LOW
Supravat,Paltan,22,LOW
Supravat,Paltan,22,LOW
Supravat,Paltan,22,LOW
Supravat,Paltan,22,LOW
Supravat,Paltan,23,LOW
Supravat,Paltan,23,LOW
Supravat,Paltan,23,MEDIUM
Supravat,Paltan,23,LOW
Supravat,Paltan,23,LOW
Supravat,Motijheel,6,LOW
Supravat,Motijheel,6,LOW
Supravat,Motijheel,6,LOW
Supravat,Motijheel,6,LOW
Supravat,Motijheel,6,LOW
Supravat,Motijheel,7,HIGH
Supravat,Motijheel,7,HIGH
Supravat,Motijheel,7,HIGH
Supravat,Motijheel,7,HIGH
Supravat,Motijheel,7,HIGH
Supravat,Motijheel,8,HIGH
Supravat,Motijheel,8,HIGH
Supravat,Motijheel,8,HIGH
Supravat,Motijheel,8,HIGH
Supravat,Motijheel,8,HIGH
Supravat,Motijheel,9,HIGH
Supravat,Motijheel,9,HIGH
Supravat,Motijheel,9,HIGH
Supravat,Motijheel,9,HIGH
Supravat,Motijheel,9,HIGH
Supravat,Motijheel,10,HIGH
Supravat,Motijheel,10,HIGH
Supravat,Motijheel,10,HIGH
Supravat,Motijheel,10,HIGH
Supravat,Motijheel,10,HIGH
Supravat,Motijheel,11,MEDIUM
Supravat,Motijheel,11,MEDIUM
Supravat,Motijheel,11,MEDIUM
Supravat,Motijheel,11,MEDIUM
Supravat,Motijheel,11,MEDIUM
Supravat,Motijheel,12,MEDIUM
Supravat,Motijheel,12,MEDIUM
Supravat,Motijheel,12,MEDIUM
Supravat,Motijheel,12,MEDIUM
Supravat,Motijheel,12,MEDIUM
Supravat,Motijheel,13,MEDIUM
Supravat,Motijheel,13,MEDIUM
Supravat,Motijheel,13,MEDIUM
Supravat,Motijheel,13,MEDIUM
Supravat,Motijheel,13,MEDIUM
Supravat,Motijheel,14,MEDIUM
Supravat,Motijheel,14,MEDIUM
Supravat,Motijheel,14,MEDIUM
Supravat,Motijheel,14,MEDIUM
Supravat,Motijheel,14,MEDIUM
Supravat,Motijheel,15,MEDIUM
Supravat,Motijheel,15,MEDIUM
Supravat,Motijheel,15,MEDIUM
Supravat,Motijheel,15,MEDIUM
Supravat,Motijheel,15,MEDIUM
Supravat,Motijheel,16,MEDIUM
Supravat,Motijheel,16,MEDIUM
Supravat,Motijheel,16,MEDIUM
Supravat,Motijheel,16,MEDIUM
Supravat,Motijheel,16,MEDIUM
Supravat,Motijheel,17,HIGH
Supravat,Motijheel,17,HIGH
Supravat,Motijheel,17,HIGH
Supravat,Motijheel,17,HIGH
Supravat,Motijheel,17,HIGH
Supravat,Motijheel,18,HIGH
Supravat,Motijheel,18,HIGH
Supravat,Motijheel,18,HIGH
Supravat,Motijheel,18,HIGH
Supravat,Motijheel,18,HIGH
Supravat,Motijheel,19,HIGH
Supravat,Motijheel,19,HIGH
Supravat,Motijheel,19,HIGH
Supravat,Motijheel,19,HIGH
Supravat,Motijheel,19,HIGH
Supravat,Motijheel,20,HIGH
Supravat,Motijheel,20,HIGH
Supravat,Motijheel,20,HIGH
Supravat,Motijheel,20,HIGH
Supravat,Motijheel,20,HIGH
Supravat,Motijheel,21,LOW
Supravat,Motijheel,21,LOW
Supravat,Motijheel,21,LOW
Supravat,Motijheel,21,LOW
Supravat,Motijheel,21,LOW
Supravat,Motijheel,22,LOW
Supravat,Motijheel,22,MEDIUM
Supravat,Motijheel,22,LOW
Supravat,Motijheel,22,LOW
Supravat,Motijheel,22,LOW
Supravat,Motijheel,23,LOW
Supravat,Motijheel,23,MEDIUM
Supravat,Motijheel,23,LOW
Supravat,Motijheel,23,LOW
Supravat,Motijheel,23,LOW
Ababil,Uttara House Building,6,LOW
Ababil,Uttara House Building,6,LOW
Ababil,Uttara House Building,6,LOW
Ababil,Uttara House Building,6,LOW
Ababil,Uttara House Building,6,LOW
Ababil,Uttara House Building,7,HIGH
Ababil,Uttara House Building,7,HIGH
Ababil,Uttara House Building,7,HIGH
Ababil,Uttara House Building,7,HIGH
Ababil,Uttara House Building,7,HIGH
Ababil,Uttara House Building,8,HIGH
Ababil,Uttara House Building,8,HIGH
Ababil,Uttara House Building,8,HIGH
Ababil,Uttara House Building,8,HIGH
Ababil,Uttara House Building,8,HIGH
Ababil,Uttara House Building,9,HIGH
Ababil,Uttara House Building,9,HIGH
Ababil,Uttara House Building,9,HIGH
Ababil,Uttara House Building,9,HIGH
Ababil,Uttara House Building,9,HIGH
Ababil,Uttara House Building,10,HIGH
Ababil,Uttara House Building,10,HIGH
Ababil,Uttara House Building,10,HIGH
Ababil,Uttara House Building,10,HIGH
Ababil,Uttara House Building,10,HIGH
Ababil,Uttara House Building,11,MEDIUM
Ababil,Uttara House Building,11,MEDIUM
Ababil,Uttara House Building,11,MEDIUM
Ababil,Uttara House Building,11,MEDIUM
Ababil,Uttara House Building,11,MEDIUM
Ababil,Uttara House Building,12,MEDIUM
Ababil,Uttara House Building,12,MEDIUM
Ababil,Uttara House Building,12,MEDIUM
Ababil,Uttara House Building,12,MEDIUM
Ababil,Uttara House Building,12,MEDIUM
Ababil,Uttara House Building,13,MEDIUM
Ababil,Uttara House Building,13,MEDIUM
Ababil,Uttara House Building,13,MEDIUM
Ababil,Uttara House Building,13,MEDIUM
Ababil,Uttara House Building,13,MEDIUM
Ababil,Uttara House Building,14,MEDIUM
Ababil,Uttara House Building,14,MEDIUM
Ababil,Uttara House Building,14,MEDIUM
Ababil,Uttara House Building,14,MEDIUM
Ababil,Uttara House Building,14,MEDIUM
Ababil,Uttara House Building,15,MEDIUM
Ababil,Uttara House Building,15,MEDIUM
Ababil,Uttara House Building,15,MEDIUM
Ababil,Uttara House Building,15,MEDIUM
Ababil,Uttara House Building,15,MEDIUM
Ababil,Uttara House Building,16,MEDIUM
Ababil,Uttara House Building,16,MEDIUM
Ababil,Uttara House Building,16,MEDIUM
Ababil,Uttara House Building,16,MEDIUM
Ababil,Uttara House Building,16,MEDIUM
Ababil,Uttara House Building,17,HIGH
Ababil,Uttara House Building,17,HIGH
Ababil,Uttara House Building,17,HIGH
Ababil,Uttara House Building,17,HIGH
Ababil,Uttara House Building,17,HIGH
Ababil,Uttara House Building,18,HIGH
Ababil,Uttara House Building,18,HIGH
Ababil,Uttara House Building,18,HIGH
Ababil,Uttara House Building,18,HIGH
Ababil,Uttara House Building,18,HIGH
Ababil,Uttara House Building,19,HIGH
Ababil,Uttara House Building,19,HIGH
Ababil,Uttara House Building,19,HIGH
Ababil,Uttara House Building,19,HIGH
Ababil,Uttara House Building,19,HIGH
Ababil,Uttara House Building,20,HIGH
Ababil,Uttara House Building,20,HIGH
Ababil,Uttara House Building,20,HIGH
Ababil,Uttara House Building,20,HIGH
Ababil,Uttara House Building,20,HIGH
Ababil,Uttara House Building,21,LOW
Ababil,Uttara House Building,21,LOW
Ababil,Uttara House Building,21,LOW
Ababil,Uttara House Building,21,LOW
Ababil,Uttara House Building,21,LOW
Ababil,Uttara House Building,22,LOW
Ababil,Uttara House Building,22,MEDIUM
Ababil,Uttara House Building,22,LOW
Ababil,Uttara House Building,22,LOW
Ababil,Uttara House Building,22,LOW
Ababil,Uttara House Building,23,LOW
Ababil,Uttara House Building,23,LOW
Ababil,Uttara House Building,23,LOW
Ababil,Uttara House Building,23,LOW
Ababil,Uttara House Building,23,LOW
Ababil,Airport,6,LOW
Ababil,Airport,6,LOW
Ababil,Airport,6,LOW
Ababil,Airport,6,LOW
Ababil,Airport,6,LOW
Ababil,Airport,7,HIGH
Ababil,Airport,7,HIGH
Ababil,Airport,7,HIGH
Ababil,Airport,7,HIGH
Ababil,Airport,7,HIGH
Ababil,Airport,8,HIGH
Ababil,Airport,8,HIGH
Ababil,Airport,8,HIGH
Ababil,Airport,8,HIGH
Ababil,Airport,8,HIGH
Ababil,Airport,9,HIGH
Ababil,Airport,9,HIGH
Ababil,Airport,9,HIGH
Ababil,Airport,9,HIGH
Ababil,Airport,9,HIGH
Ababil,Airport,10,HIGH
Ababil,Airport,10,HIGH
Ababil,Airport,10,HIGH
Ababil,Airport,10,HIGH
Ababil,Airport,10,HIGH
Ababil,Airport,11,MEDIUM
Ababil,Airport,11,MEDIUM
Ababil,Airport,11,MEDIUM
Ababil,Airport,11,MEDIUM
Ababil,Airport,11,MEDIUM
Ababil,Airport,12,MEDIUM
Ababil,Airport,12,MEDIUM
Ababil,Airport,12,MEDIUM
Ababil,Airport,12,MEDIUM
Ababil,Airport,12,MEDIUM
Ababil,Airport,13,MEDIUM
Ababil,Airport,13,MEDIUM
Ababil,Airport,13,MEDIUM
Ababil,Airport,13,MEDIUM
Ababil,Airport,13,MEDIUM
Ababil,Airport,14,MEDIUM
Ababil,Airport,14,MEDIUM
Ababil,Airport,14,MEDIUM
Ababil,Airport,14,MEDIUM
Ababil,Airport,14,MEDIUM
Ababil,Airport,15,MEDIUM
Ababil,Airport,15,MEDIUM
Ababil,Airport,15,MEDIUM
Ababil,Airport,15,MEDIUM
Ababil,Airport,15,MEDIUM
Ababil,Airport,16,MEDIUM
Ababil,Airport,16,MEDIUM
Ababil,Airport,16,MEDIUM
Ababil,Airport,16,MEDIUM
Ababil,Airport,16,MEDIUM
Ababil,Airport,17,HIGH
Ababil,Airport,17,HIGH
Ababil,Airport,17,HIGH
Ababil,Airport,17,HIGH
Ababil,Airport,17,HIGH
Ababil,Airport,18,HIGH
Ababil,Airport,18,HIGH
Ababil,Airport,18,HIGH
Ababil,Airport,18,HIGH
Ababil,Airport,18,HIGH
Ababil,Airport,19,HIGH
Ababil,Airport,19,HIGH
Ababil,Airport,19,HIGH
Ababil,Airport,19,HIGH
Ababil,Airport,19,HIGH
Ababil,Airport,20,HIGH
Ababil,Airport,20,HIGH
Ababil,Airport,20,HIGH
Ababil,Airport,20,HIGH
Ababil,Airport,20,HIGH
Ababil,Airport,21,LOW
Ababil,Airport,21,LOW
Ababil,Airport,21,LOW
Ababil,Airport,21,LOW
Ababil,Airport,21,LOW
Ababil,Airport,22,LOW
Ababil,Airport,22,LOW
Ababil,Airport,22,LOW
Ababil,Airport,22,LOW
Ababil,Airport,22,LOW
Ababil,Airport,23,LOW
Ababil,Airport,23,LOW
Ababil,Airport,23,LOW
Ababil,Airport,23,LOW
Ababil,Airport,23,LOW
Ababil,Kuril,6,LOW
Ababil,Kuril,6,LOW
Ababil,Kuril,6,LOW
Ababil,Kuril,6,LOW
Ababil,Kuril,6,LOW
Ababil,Kuril,7,HIGH
Ababil,Kuril,7,HIGH
Ababil,Kuril,7,HIGH
Ababil,Kuril,7,HIGH
Ababil,Kuril,7,HIGH
Ababil,Kuril,8,HIGH
Ababil,Kuril,8,HIGH
Ababil,Kuril,8,HIGH
Ababil,Kuril,8,HIGH
Ababil,Kuril,8,HIGH
Ababil,Kuril,9,HIGH
Ababil,Kuril,9,HIGH
Ababil,Kuril,9,HIGH
Ababil,Kuril,9,HIGH
Ababil,Kuril,9,HIGH
Ababil,Kuril,10,HIGH
Ababil,Kuril,10,HIGH
Ababil,Kuril,10,HIGH
Ababil,Kuril,10,HIGH
Ababil,Kuril,10,HIGH
Ababil,Kuril,11,MEDIUM
Ababil,Kuril,11,MEDIUM
Ababil,Kuril,11,MEDIUM
Ababil,Kuril,11,MEDIUM
Ababil,Kuril,11,MEDIUM
Ababil,Kuril,12,MEDIUM
Ababil,Kuril,12,MEDIUM
Ababil,Kuril,12,MEDIUM
Ababil,Kuril,12,MEDIUM
Ababil,Kuril,12,MEDIUM
Ababil,Kuril,13,MEDIUM
Ababil,Kuril,13,MEDIUM
Ababil,Kuril,13,MEDIUM
Ababil,Kuril,13,MEDIUM
Ababil,Kuril,13,MEDIUM
Ababil,Kuril,14,MEDIUM
Ababil,Kuril,14,MEDIUM
Ababil,Kuril,14,MEDIUM
Ababil,Kuril,14,MEDIUM
Ababil,Kuril,14,MEDIUM
Ababil,Kuril,15,MEDIUM
Ababil,Kuril,15,MEDIUM
Ababil,Kuril,15,MEDIUM
Ababil,Kuril,15,MEDIUM
Ababil,Kuril,15,MEDIUM
Ababil,Kuril,16,MEDIUM
Ababil,Kuril,16,MEDIUM
Ababil,Kuril,16,MEDIUM
Ababil,Kuril,16,MEDIUM
Ababil,Kuril,16,MEDIUM
Ababil,Kuril,17,HIGH
Ababil,Kuril,17,HIGH
Ababil,Kuril,17,HIGH
Ababil,Kuril,17,HIGH
Ababil,Kuril,17,HIGH
Ababil,Kuril,18,HIGH
Ababil,Kuril,18,HIGH
Ababil,Kuril,18,HIGH
Ababil,Kuril,18,HIGH
Ababil,Kuril,18,HIGH
Ababil,Kuril,19,HIGH
Ababil,Kuril,19,HIGH
Ababil,Kuril,19,HIGH
Ababil,Kuril,19,HIGH
Ababil,Kuril,19,HIGH
Ababil,Kuril,20,HIGH
Ababil,Kuril,20,HIGH
Ababil,Kuril,20,HIGH
Ababil,Kuril,20,HIGH
Ababil,Kuril,20,HIGH
Ababil,Kuril,21,MEDIUM
Ababil,Kuril,21,LOW
Ababil,Kuril,21,MEDIUM
Ababil,Kuril,21,LOW
Ababil,Kuril,21,LOW
Ababil,Kuril,22,LOW
Ababil,Kuril,22,LOW
Ababil,Kuril,22,LOW
Ababil,Kuril,22,LOW
Ababil,Kuril,22,LOW
Ababil,Kuril,23,LOW
Ababil,Kuril,23,LOW
Ababil,Kuril,23,LOW
Ababil,Kuril,23,LOW
Ababil,Kuril,23,LOW
Ababil,Bashundhara,6,LOW
Ababil,Bashundhara,6,LOW
Ababil,Bashundhara,6,MEDIUM
Ababil,Bashundhara,6,LOW
Ababil,Bashundhara,6,LOW
Ababil,Bashundhara,7,HIGH
Ababil,Bashundhara,7,HIGH
Ababil,Bashundhara,7,HIGH
Ababil,Bashundhara,7,HIGH
Ababil,Bashundhara,7,HIGH
Ababil,Bashundhara,8,HIGH
Ababil,Bashundhara,8,HIGH
Ababil,Bashundhara,8,HIGH
Ababil,Bashundhara,8,HIGH
Ababil,Bashundhara,8,HIGH
Ababil,Bashundhara,9,HIGH
Ababil,Bashundhara,9,HIGH
Ababil,Bashundhara,9,HIGH
Ababil,Bashundhara,9,HIGH
Ababil,Bashundhara,9,HIGH
Ababil,Bashundhara,10,HIGH
Ababil,Bashundhara,10,HIGH
Ababil,Bashundhara,10,HIGH
Ababil,Bashundhara,10,HIGH
Ababil,Bashundhara,10,HIGH
Ababil,Bashundhara,11,MEDIUM
Ababil,Bashundhara,11,MEDIUM
Ababil,Bashundhara,11,MEDIUM
Ababil,Bashundhara,11,MEDIUM
Ababil,Bashundhara,11,MEDIUM
Ababil,Bashundhara,12,MEDIUM
Ababil,Bashundhara,12,MEDIUM
Ababil,Bashundhara,12,MEDIUM
Ababil,Bashundhara,12,MEDIUM
Ababil,Bashundhara,12,MEDIUM
Ababil,Bashundhara,13,MEDIUM
Ababil,Bashundhara,13,MEDIUM
Ababil,Bashundhara,13,MEDIUM
Ababil,Bashundhara,13,MEDIUM
Ababil,Bashundhara,13,MEDIUM
Ababil,Bashundhara,14,MEDIUM
Ababil,Bashundhara,14,MEDIUM
Ababil,Bashundhara,14,MEDIUM
Ababil,Bashundhara,14,MEDIUM
Ababil,Bashundhara,14,MEDIUM
Ababil,Bashundhara,15,MEDIUM
Ababil,Bashundhara,15,MEDIUM
Ababil,Bashundhara,15,MEDIUM
Ababil,Bashundhara,15,MEDIUM
Ababil,Bashundhara,15,MEDIUM
Ababil,Bashundhara,16,MEDIUM
Ababil,Bashundhara,16,MEDIUM
Ababil,Bashundhara,16,MEDIUM
Ababil,Bashundhara,16,MEDIUM
Ababil,Bashundhara,16,MEDIUM
Ababil,Bashundhara,17,HIGH
Ababil,Bashundhara,17,HIGH
Ababil,Bashundhara,17,HIGH
Ababil,Bashundhara,17,HIGH
Ababil,Bashundhara,17,HIGH
Ababil,Bashundhara,18,HIGH
Ababil,Bashundhara,18,HIGH
Ababil,Bashundhara,18,HIGH
Ababil,Bashundhara,18,HIGH
Ababil,Bashundhara,18,HIGH
Ababil,Bashundhara,19,HIGH
Ababil,Bashundhara,19,HIGH
Ababil,Bashundhara,19,HIGH
Ababil,Bashundhara,19,HIGH
Ababil,Bashundhara,19,HIGH
Ababil,Bashundhara,20,HIGH
Ababil,Bashundhara,20,HIGH
Ababil,Bashundhara,20,HIGH
Ababil,Bashundhara,20,HIGH
Ababil,Bashundhara,20,HIGH
Ababil,Bashundhara,21,LOW
Ababil,Bashundhara,21,LOW
Ababil,Bashundhara,21,LOW
Ababil,Bashundhara,21,LOW
Ababil,Bashundhara,21,LOW
Ababil,Bashundhara,22,LOW
Ababil,Bashundhara,22,LOW
Ababil,Bashundhara,22,LOW
Ababil,Bashundhara,22,LOW
Ababil,Bashundhara,22,LOW
Ababil,Bashundhara,23,LOW
Ababil,Bashundhara,23,LOW
Ababil,Bashundhara,23,MEDIUM
Ababil,Bashundhara,23,MEDIUM
Ababil,Bashundhara,23,LOW
Ababil,Notun Bazar,6,LOW
Ababil,Notun Bazar,6,LOW
Ababil,Notun Bazar,6,LOW
Ababil,Notun Bazar,6,LOW
Ababil,Notun Bazar,6,LOW
Ababil,Notun Bazar,7,HIGH
Ababil,Notun Bazar,7,HIGH
Ababil,Notun Bazar,7,HIGH
Ababil,Notun Bazar,7,HIGH
Ababil,Notun Bazar,7,HIGH
Ababil,Notun Bazar,8,HIGH
Ababil,Notun Bazar,8,HIGH
Ababil,Notun Bazar,8,HIGH
Ababil,Notun Bazar,8,HIGH
Ababil,Notun Bazar,8,HIGH
Ababil,Notun Bazar,9,HIGH
Ababil,Notun Bazar,9,HIGH
Ababil,Notun Bazar,9,HIGH
Ababil,Notun Bazar,9,HIGH
Ababil,Notun Bazar,9,HIGH
Ababil,Notun Bazar,10,HIGH
Ababil,Notun Bazar,10,HIGH
Ababil,Notun Bazar,10,HIGH
Ababil,Notun Bazar,10,HIGH
Ababil,Notun Bazar,10,HIGH
Ababil,Notun Bazar,11,MEDIUM
Ababil,Notun Bazar,11,MEDIUM
Ababil,Notun Bazar,11,MEDIUM
Ababil,Notun Bazar,11,MEDIUM
Ababil,Notun Bazar,11,MEDIUM
Ababil,Notun Bazar,12,MEDIUM
Ababil,Notun Bazar,12,MEDIUM
Ababil,Notun Bazar,12,MEDIUM
Ababil,Notun Bazar,12,MEDIUM
Ababil,Notun Bazar,12,MEDIUM
Ababil,Notun Bazar,13,MEDIUM
Ababil,Notun Bazar,13,MEDIUM
Ababil,Notun Bazar,13,MEDIUM
Ababil,Notun Bazar,13,MEDIUM
Ababil,Notun Bazar,13,MEDIUM
Ababil,Notun Bazar,14,MEDIUM
Ababil,Notun Bazar,14,MEDIUM
Ababil,Notun Bazar,14,MEDIUM
Ababil,Notun Bazar,14,MEDIUM
Ababil,Notun Bazar,14,MEDIUM
Ababil,Notun Bazar,15,MEDIUM
Ababil,Notun Bazar,15,MEDIUM
Ababil,Notun Bazar,15,MEDIUM
Ababil,Notun Bazar,15,MEDIUM
Ababil,Notun Bazar,15,MEDIUM
Ababil,Notun Bazar,16,MEDIUM
Ababil,Notun Bazar,16,MEDIUM
Ababil,Notun Bazar,16,MEDIUM
Ababil,Notun Bazar,16,MEDIUM
Ababil,Notun Bazar,16,MEDIUM
Ababil,Notun Bazar,17,HIGH
Ababil,Notun Bazar,17,HIGH
Ababil,Notun Bazar,17,HIGH
