route,from_stop,to_stop,hour,traffic_level,travel_time
Green Dhaka (Return),Gulshan 2,Gulshan 1,9,HIGH,13
Green Dhaka (Return),Gulshan 2,Gulshan 1,9,HIGH,10
Green Dhaka (Return),Gulshan 2,Gulshan 1,9,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,9,HIGH,14
Green Dhaka (Return),Gulshan 2,Gulshan 1,9,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,10,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,10,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,10,HIGH,13
Green Dhaka (Return),Gulshan 2,Gulshan 1,10,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,10,HIGH,14
Green Dhaka (Return),Gulshan 2,Gulshan 1,11,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,11,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,11,MEDIUM,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,11,MEDIUM,10
Green Dhaka (Return),Gulshan 2,Gulshan 1,11,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,12,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,12,MEDIUM,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,12,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,12,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,12,MEDIUM,10
Green Dhaka (Return),Gulshan 2,Gulshan 1,13,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,13,MEDIUM,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,13,MEDIUM,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,13,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,13,MEDIUM,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,14,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,14,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,14,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,14,MEDIUM,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,14,MEDIUM,10
Green Dhaka (Return),Gulshan 2,Gulshan 1,15,MEDIUM,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,15,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,15,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,15,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,15,MEDIUM,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,16,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,16,MEDIUM,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,16,MEDIUM,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,16,MEDIUM,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,16,MEDIUM,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,17,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,17,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,17,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,17,HIGH,13
Green Dhaka (Return),Gulshan 2,Gulshan 1,17,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,18,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,18,HIGH,10
Green Dhaka (Return),Gulshan 2,Gulshan 1,18,HIGH,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,18,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,18,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,19,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,19,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,19,HIGH,14
Green Dhaka (Return),Gulshan 2,Gulshan 1,19,HIGH,11
Green Dhaka (Return),Gulshan 2,Gulshan 1,19,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,20,HIGH,13
Green Dhaka (Return),Gulshan 2,Gulshan 1,20,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,20,HIGH,14
Green Dhaka (Return),Gulshan 2,Gulshan 1,20,HIGH,13
Green Dhaka (Return),Gulshan 2,Gulshan 1,20,HIGH,12
Green Dhaka (Return),Gulshan 2,Gulshan 1,21,LOW,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,21,LOW,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,21,LOW,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,21,LOW,5
Green Dhaka (Return),Gulshan 2,Gulshan 1,21,LOW,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,22,LOW,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,22,LOW,5
Green Dhaka (Return),Gulshan 2,Gulshan 1,22,LOW,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,22,LOW,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,22,LOW,6
Green Dhaka (Return),Gulshan 2,Gulshan 1,23,LOW,5
Green Dhaka (Return),Gulshan 2,Gulshan 1,23,LOW,7
Green Dhaka (Return),Gulshan 2,Gulshan 1,23,LOW,9
Green Dhaka (Return),Gulshan 2,Gulshan 1,23,LOW,8
Green Dhaka (Return),Gulshan 2,Gulshan 1,23,LOW,6
Green Dhaka (Return),Banani,Gulshan 2,6,LOW,7
Green Dhaka (Return),Banani,Gulshan 2,6,LOW,10
Green Dhaka (Return),Banani,Gulshan 2,6,LOW,9
Green Dhaka (Return),Banani,Gulshan 2,6,LOW,9
Green Dhaka (Return),Banani,Gulshan 2,6,LOW,7
Green Dhaka (Return),Banani,Gulshan 2,7,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,7,HIGH,12
Green Dhaka (Return),Banani,Gulshan 2,7,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,7,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,7,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,8,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,8,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,8,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,8,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,8,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,9,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,9,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,9,HIGH,14
Green Dhaka (Return),Banani,Gulshan 2,9,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,9,HIGH,14
Green Dhaka (Return),Banani,Gulshan 2,10,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,10,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,10,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,10,HIGH,12
Green Dhaka (Return),Banani,Gulshan 2,10,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,11,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,11,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,11,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,11,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,11,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,12,MEDIUM,12
Green Dhaka (Return),Banani,Gulshan 2,12,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,12,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,12,MEDIUM,12
Green Dhaka (Return),Banani,Gulshan 2,12,MEDIUM,12
Green Dhaka (Return),Banani,Gulshan 2,13,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,13,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,13,MEDIUM,9
Green Dhaka (Return),Banani,Gulshan 2,13,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,13,MEDIUM,8
Green Dhaka (Return),Banani,Gulshan 2,14,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,14,MEDIUM,8
Green Dhaka (Return),Banani,Gulshan 2,14,MEDIUM,8
Green Dhaka (Return),Banani,Gulshan 2,14,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,14,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,15,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,15,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,15,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,15,MEDIUM,11
Green Dhaka (Return),Banani,Gulshan 2,15,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,16,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,16,MEDIUM,12
Green Dhaka (Return),Banani,Gulshan 2,16,MEDIUM,9
Green Dhaka (Return),Banani,Gulshan 2,16,MEDIUM,10
Green Dhaka (Return),Banani,Gulshan 2,16,MEDIUM,12
Green Dhaka (Return),Banani,Gulshan 2,17,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,17,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,17,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,17,HIGH,12
Green Dhaka (Return),Banani,Gulshan 2,17,HIGH,14
Green Dhaka (Return),Banani,Gulshan 2,18,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,18,HIGH,12
Green Dhaka (Return),Banani,Gulshan 2,18,HIGH,17
Green Dhaka (Return),Banani,Gulshan 2,18,HIGH,13
Green Dhaka (Return),Banani,Gulshan 2,18,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,19,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,19,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,19,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,19,HIGH,11
Green Dhaka (Return),Banani,Gulshan 2,19,HIGH,12
Green Dhaka (Return),Banani,Gulshan 2,20,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,20,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,20,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,20,HIGH,16
Green Dhaka (Return),Banani,Gulshan 2,20,HIGH,15
Green Dhaka (Return),Banani,Gulshan 2,21,LOW,10
Green Dhaka (Return),Banani,Gulshan 2,21,LOW,8
Green Dhaka (Return),Banani,Gulshan 2,21,LOW,9
Green Dhaka (Return),Banani,Gulshan 2,21,LOW,7
Green Dhaka (Return),Banani,Gulshan 2,21,LOW,6
Green Dhaka (Return),Banani,Gulshan 2,22,LOW,8
Green Dhaka (Return),Banani,Gulshan 2,22,LOW,6
Green Dhaka (Return),Banani,Gulshan 2,22,LOW,10
Green Dhaka (Return),Banani,Gulshan 2,22,LOW,7
Green Dhaka (Return),Banani,Gulshan 2,22,LOW,8
Green Dhaka (Return),Banani,Gulshan 2,23,LOW,10
Green Dhaka (Return),Banani,Gulshan 2,23,LOW,6
Green Dhaka (Return),Banani,Gulshan 2,23,LOW,10
Green Dhaka (Return),Banani,Gulshan 2,23,LOW,6
Green Dhaka (Return),Banani,Gulshan 2,23,LOW,10
Green Dhaka (Return),Kakoli,Banani,6,LOW,6
Green Dhaka (Return),Kakoli,Banani,6,LOW,7
Green Dhaka (Return),Kakoli,Banani,6,LOW,6
Green Dhaka (Return),Kakoli,Banani,6,LOW,6
Green Dhaka (Return),Kakoli,Banani,6,LOW,7
Green Dhaka (Return),Kakoli,Banani,7,HIGH,14
Green Dhaka (Return),Kakoli,Banani,7,HIGH,16
Green Dhaka (Return),Kakoli,Banani,7,HIGH,17
Green Dhaka (Return),Kakoli,Banani,7,HIGH,12
Green Dhaka (Return),Kakoli,Banani,7,HIGH,14
Green Dhaka (Return),Kakoli,Banani,8,HIGH,14
Green Dhaka (Return),Kakoli,Banani,8,HIGH,16
Green Dhaka (Return),Kakoli,Banani,8,HIGH,13
Green Dhaka (Return),Kakoli,Banani,8,HIGH,14
Green Dhaka (Return),Kakoli,Banani,8,HIGH,13
Green Dhaka (Return),Kakoli,Banani,9,HIGH,14
Green Dhaka (Return),Kakoli,Banani,9,HIGH,15
Green Dhaka (Return),Kakoli,Banani,9,HIGH,17
Green Dhaka (Return),Kakoli,Banani,9,HIGH,12
Green Dhaka (Return),Kakoli,Banani,9,HIGH,13
Green Dhaka (Return),Kakoli,Banani,10,HIGH,14
Green Dhaka (Return),Kakoli,Banani,10,HIGH,16
Green Dhaka (Return),Kakoli,Banani,10,HIGH,13
Green Dhaka (Return),Kakoli,Banani,10,HIGH,13
Green Dhaka (Return),Kakoli,Banani,10,HIGH,15
Green Dhaka (Return),Kakoli,Banani,11,MEDIUM,10
Green Dhaka (Return),Kakoli,Banani,11,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,11,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,11,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,11,MEDIUM,10
Green Dhaka (Return),Kakoli,Banani,12,MEDIUM,10
Green Dhaka (Return),Kakoli,Banani,12,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,12,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,12,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,12,MEDIUM,9
Green Dhaka (Return),Kakoli,Banani,13,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,13,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,13,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,13,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,13,MEDIUM,10
Green Dhaka (Return),Kakoli,Banani,14,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,14,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,14,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,14,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,14,MEDIUM,9
Green Dhaka (Return),Kakoli,Banani,15,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,15,MEDIUM,9
Green Dhaka (Return),Kakoli,Banani,15,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,15,MEDIUM,10
Green Dhaka (Return),Kakoli,Banani,15,MEDIUM,9
Green Dhaka (Return),Kakoli,Banani,16,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,16,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,16,MEDIUM,11
Green Dhaka (Return),Kakoli,Banani,16,MEDIUM,8
Green Dhaka (Return),Kakoli,Banani,16,MEDIUM,12
Green Dhaka (Return),Kakoli,Banani,17,HIGH,15
Green Dhaka (Return),Kakoli,Banani,17,HIGH,11
Green Dhaka (Return),Kakoli,Banani,17,HIGH,15
Green Dhaka (Return),Kakoli,Banani,17,HIGH,13
Green Dhaka (Return),Kakoli,Banani,17,HIGH,12
Green Dhaka (Return),Kakoli,Banani,18,HIGH,12
Green Dhaka (Return),Kakoli,Banani,18,HIGH,15
Green Dhaka (Return),Kakoli,Banani,18,HIGH,14
Green Dhaka (Return),Kakoli,Banani,18,HIGH,14
Green Dhaka (Return),Kakoli,Banani,18,HIGH,12
Green Dhaka (Return),Kakoli,Banani,19,HIGH,12
Green Dhaka (Return),Kakoli,Banani,19,HIGH,16
Green Dhaka (Return),Kakoli,Banani,19,HIGH,16
Green Dhaka (Return),Kakoli,Banani,19,HIGH,15
Green Dhaka (Return),Kakoli,Banani,19,HIGH,13
Green Dhaka (Return),Kakoli,Banani,20,HIGH,14
Green Dhaka (Return),Kakoli,Banani,20,HIGH,16
Green Dhaka (Return),Kakoli,Banani,20,HIGH,12
Green Dhaka (Return),Kakoli,Banani,20,HIGH,15
Green Dhaka (Return),Kakoli,Banani,20,HIGH,11
Green Dhaka (Return),Kakoli,Banani,21,LOW,9
Green Dhaka (Return),Kakoli,Banani,21,LOW,9
Green Dhaka (Return),Kakoli,Banani,21,LOW,6
Green Dhaka (Return),Kakoli,Banani,21,LOW,9
Green Dhaka (Return),Kakoli,Banani,21,LOW,8
Green Dhaka (Return),Kakoli,Banani,22,LOW,10
Green Dhaka (Return),Kakoli,Banani,22,LOW,8
Green Dhaka (Return),Kakoli,Banani,22,LOW,6
Green Dhaka (Return),Kakoli,Banani,22,LOW,10
Green Dhaka (Return),Kakoli,Banani,22,LOW,7
Green Dhaka (Return),Kakoli,Banani,23,LOW,9
Green Dhaka (Return),Kakoli,Banani,23,LOW,9
Green Dhaka (Return),Kakoli,Banani,23,LOW,7
Green Dhaka (Return),Kakoli,Banani,23,LOW,9
Green Dhaka (Return),Kakoli,Banani,23,LOW,6
Green Dhaka (Return),Airport,Kakoli,6,LOW,8
Green Dhaka (Return),Airport,Kakoli,6,LOW,7
Green Dhaka (Return),Airport,Kakoli,6,LOW,6
Green Dhaka (Return),Airport,Kakoli,6,LOW,9
Green Dhaka (Return),Airport,Kakoli,6,LOW,8
Green Dhaka (Return),Airport,Kakoli,7,HIGH,15
Green Dhaka (Return),Airport,Kakoli,7,HIGH,13
Green Dhaka (Return),Airport,Kakoli,7,HIGH,15
Green Dhaka (Return),Airport,Kakoli,7,HIGH,16
Green Dhaka (Return),Airport,Kakoli,7,HIGH,14
Green Dhaka (Return),Airport,Kakoli,8,HIGH,12
Green Dhaka (Return),Airport,Kakoli,8,HIGH,11
Green Dhaka (Return),Airport,Kakoli,8,HIGH,14
Green Dhaka (Return),Airport,Kakoli,8,HIGH,15
Green Dhaka (Return),Airport,Kakoli,8,HIGH,12
Green Dhaka (Return),Airport,Kakoli,9,HIGH,11
Green Dhaka (Return),Airport,Kakoli,9,HIGH,13
Green Dhaka (Return),Airport,Kakoli,9,HIGH,16
Green Dhaka (Return),Airport,Kakoli,9,HIGH,13
Green Dhaka (Return),Airport,Kakoli,9,HIGH,14
Green Dhaka (Return),Airport,Kakoli,10,HIGH,16
Green Dhaka (Return),Airport,Kakoli,10,HIGH,15
Green Dhaka (Return),Airport,Kakoli,10,HIGH,13
Green Dhaka (Return),Airport,Kakoli,10,HIGH,13
Green Dhaka (Return),Airport,Kakoli,10,HIGH,15
Green Dhaka (Return),Airport,Kakoli,11,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,11,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,11,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,11,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,11,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,12,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,12,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,12,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,12,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,12,MEDIUM,11
Green Dhaka (Return),Airport,Kakoli,13,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,13,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,13,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,13,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,13,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,14,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,14,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,14,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,14,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,14,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,15,MEDIUM,11
Green Dhaka (Return),Airport,Kakoli,15,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,15,MEDIUM,12
Green Dhaka (Return),Airport,Kakoli,15,MEDIUM,10
Green Dhaka (Return),Airport,Kakoli,15,MEDIUM,11
Green Dhaka (Return),Airport,Kakoli,16,MEDIUM,11
Green Dhaka (Return),Airport,Kakoli,16,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,16,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,16,MEDIUM,9
Green Dhaka (Return),Airport,Kakoli,16,MEDIUM,8
Green Dhaka (Return),Airport,Kakoli,17,HIGH,18
Green Dhaka (Return),Airport,Kakoli,17,HIGH,14
Green Dhaka (Return),Airport,Kakoli,17,HIGH,13
Green Dhaka (Return),Airport,Kakoli,17,HIGH,16
Green Dhaka (Return),Airport,Kakoli,17,HIGH,14
Green Dhaka (Return),Airport,Kakoli,18,HIGH,14
Green Dhaka (Return),Airport,Kakoli,18,HIGH,17
Green Dhaka (Return),Airport,Kakoli,18,HIGH,12
Green Dhaka (Return),Airport,Kakoli,18,HIGH,12
Green Dhaka (Return),Airport,Kakoli,18,HIGH,14
Green Dhaka (Return),Airport,Kakoli,19,HIGH,17
Green Dhaka (Return),Airport,Kakoli,19,HIGH,15
Green Dhaka (Return),Airport,Kakoli,19,HIGH,15
Green Dhaka (Return),Airport,Kakoli,19,HIGH,13
Green Dhaka (Return),Airport,Kakoli,19,HIGH,14
Green Dhaka (Return),Airport,Kakoli,20,HIGH,13
Green Dhaka (Return),Airport,Kakoli,20,HIGH,18
Green Dhaka (Return),Airport,Kakoli,20,HIGH,14
Green Dhaka (Return),Airport,Kakoli,20,HIGH,13
Green Dhaka (Return),Airport,Kakoli,20,HIGH,17
Green Dhaka (Return),Airport,Kakoli,21,LOW,7
Green Dhaka (Return),Airport,Kakoli,21,LOW,6
Green Dhaka (Return),Airport,Kakoli,21,LOW,8
Green Dhaka (Return),Airport,Kakoli,21,LOW,7
Green Dhaka (Return),Airport,Kakoli,21,LOW,10
Green Dhaka (Return),Airport,Kakoli,22,LOW,10
Green Dhaka (Return),Airport,Kakoli,22,LOW,8
Green Dhaka (Return),Airport,Kakoli,22,LOW,10
Green Dhaka (Return),Airport,Kakoli,22,LOW,10
Green Dhaka (Return),Airport,Kakoli,22,LOW,6
Green Dhaka (Return),Airport,Kakoli,23,LOW,9
Green Dhaka (Return),Airport,Kakoli,23,LOW,7
Green Dhaka (Return),Airport,Kakoli,23,LOW,10
Green Dhaka (Return),Airport,Kakoli,23,LOW,6
Green Dhaka (Return),Airport,Kakoli,23,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,6,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,6,LOW,5
Green Dhaka (Return),Uttara Sector 12,Airport,6,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,6,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,6,LOW,5
Green Dhaka (Return),Uttara Sector 12,Airport,7,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,7,HIGH,9
Green Dhaka (Return),Uttara Sector 12,Airport,7,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,7,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,7,HIGH,9
Green Dhaka (Return),Uttara Sector 12,Airport,8,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,8,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,8,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,8,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,8,HIGH,9
Green Dhaka (Return),Uttara Sector 12,Airport,9,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,9,HIGH,7
Green Dhaka (Return),Uttara Sector 12,Airport,9,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,9,HIGH,13
Green Dhaka (Return),Uttara Sector 12,Airport,9,HIGH,13
Green Dhaka (Return),Uttara Sector 12,Airport,10,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,10,HIGH,13
Green Dhaka (Return),Uttara Sector 12,Airport,10,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,10,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,10,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,11,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,11,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,11,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,11,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,11,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,12,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,12,MEDIUM,6
Green Dhaka (Return),Uttara Sector 12,Airport,12,MEDIUM,6
Green Dhaka (Return),Uttara Sector 12,Airport,12,MEDIUM,7
Green Dhaka (Return),Uttara Sector 12,Airport,12,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,13,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,13,MEDIUM,7
Green Dhaka (Return),Uttara Sector 12,Airport,13,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,13,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,13,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,14,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,14,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,14,MEDIUM,6
Green Dhaka (Return),Uttara Sector 12,Airport,14,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,14,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,15,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,15,MEDIUM,6
Green Dhaka (Return),Uttara Sector 12,Airport,15,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,15,MEDIUM,7
Green Dhaka (Return),Uttara Sector 12,Airport,15,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,16,MEDIUM,9
Green Dhaka (Return),Uttara Sector 12,Airport,16,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,16,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,16,MEDIUM,8
Green Dhaka (Return),Uttara Sector 12,Airport,16,MEDIUM,5
Green Dhaka (Return),Uttara Sector 12,Airport,17,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,17,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,17,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,17,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,17,HIGH,8
Green Dhaka (Return),Uttara Sector 12,Airport,18,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,18,HIGH,9
Green Dhaka (Return),Uttara Sector 12,Airport,18,HIGH,8
Green Dhaka (Return),Uttara Sector 12,Airport,18,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,18,HIGH,14
Green Dhaka (Return),Uttara Sector 12,Airport,19,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,19,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,19,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,19,HIGH,12
Green Dhaka (Return),Uttara Sector 12,Airport,19,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,20,HIGH,13
Green Dhaka (Return),Uttara Sector 12,Airport,20,HIGH,9
Green Dhaka (Return),Uttara Sector 12,Airport,20,HIGH,13
Green Dhaka (Return),Uttara Sector 12,Airport,20,HIGH,10
Green Dhaka (Return),Uttara Sector 12,Airport,20,HIGH,11
Green Dhaka (Return),Uttara Sector 12,Airport,21,LOW,4
Green Dhaka (Return),Uttara Sector 12,Airport,21,LOW,4
Green Dhaka (Return),Uttara Sector 12,Airport,21,LOW,5
Green Dhaka (Return),Uttara Sector 12,Airport,21,LOW,8
Green Dhaka (Return),Uttara Sector 12,Airport,21,LOW,5
Green Dhaka (Return),Uttara Sector 12,Airport,22,LOW,4
